user_id,Join_Date,subscription_id,Country,Gender,Age
647,2020-04-08,S01,Algeria,Female,67
648,2020-02-29,S03,Mexico,Female,38
649,2021-01-09,S03,United States,Male,70
650,2020-06-04,S02,Netherlands,Male,37
651,2021-06-13,S03,Canada,Female,37
652,2020-06-29,S02,Brazil,Female,39
653,2020-11-10,S02,China,Male,53
654,2020-05-30,S01,United States,Male,76
655,2022-06-15,S01,Sweden,Male,52
656,2020-06-28,S01,France,Male,69
657,2022-09-30,S01,Chile,Female,64
658,2020-11-17,S01,United States,Male,37
659,2020-05-07,S05,Canada,Female,26
660,2020-02-26,S03,Japan,Male,33
661,2022-10-13,S01,Sweden,Female,24
662,2020-12-10,S02,Canada,Male,60
663,2021-03-18,S01,United Kingdom,Male,52
664,2021-09-03,S03,Canada,Male,45
665,2022-02-09,S01,Chile,Female,73
666,2022-12-27,S01,Turkey,Male,69
667,2022-10-18,S01,Peru,Female,22
668,2022-07-20,S01,United States,Male,69
669,2021-06-10,S02,United States,Female,27
670,2020-10-18,S01,India,Male,54
671,2021-09-17,S01,Peru,Male,36
672,2020-07-18,S02,Colombia,Female,41
673,2020-02-14,S01,Germany,Male,62
674,2022-04-18,S03,Turkey,Male,32
675,2021-09-03,S02,United States,Female,78
676,2020-12-19,S01,Netherlands,Female,29
677,2021-12-22,S01,Canada,Male,54
678,2022-04-23,S01,Brazil,Male,76
679,2020-03-25,S02,Chile,Male,42
680,2021-10-06,S02,China,Female,53
681,2021-03-04,S01,Ethiopia,Female,53
682,2020-01-31,S01,Nigeria,Male,45
683,2021-09-28,S01,United Kingdom,Female,31
684,2021-12-22,S03,France,Male,45
685,2020-02-03,S01,Australia,Male,59
686,2021-12-08,S01,Brazil,Male,59
687,2022-12-19,S02,Italy,Male,26
688,2020-09-22,S01,Argentina,Female,73
689,2020-03-07,S02,Colombia,Male,70
690,2021-07-23,S02,Peru,Female,55
691,2021-01-07,S05,Spain,Female,36
692,2022-07-24,S03,Sweden,Male,58
693,2020-10-17,S02,Netherlands,Female,37
694,2020-07-14,S01,Argentina,Male,64
695,2022-06-07,S01,Peru,Female,35
696,2022-10-01,S01,Canada,Male,56
697,2021-02-09,S01,Spain,Female,70
698,2022-01-02,S01,Turkey,Female,59
699,2020-07-31,S01,United States,Male,52
700,2021-01-09,S02,Poland,Male,27
701,2021-09-12,S01,Norway,Male,79
702,2022-11-27,S01,Netherlands,Female,19
703,2021-05-02,S01,United States,Male,41
704,2022-04-16,S01,Bangladesh,Female,74
705,2021-09-22,S01,Turkey,Female,24
706,2020-08-28,S01,India,Female,51
707,2021-08-20,S01,Italy,Female,49
708,2022-09-14,S02,Colombia,Male,18
709,2022-01-09,S01,Ghana,Male,30
710,2021-05-05,S01,Argentina,Male,19
711,2020-12-04,S04,Spain,Female,31
712,2020-04-19,S01,Peru,Male,50
713,2021-06-07,S02,Poland,Male,40
714,2022-03-19,S04,United States,Male,29
715,2022-08-05,S04,United States,Female,48
716,2020-08-07,S01,Saudi Arabia,Male,59
717,2022-08-11,S01,Peru,Male,66
718,2022-10-30,S02,Italy,Male,63
719,2021-03-01,S02,France,Male,53
720,2021-07-19,S01,Pakistan,Male,75
721,2020-06-30,S01,Canada,Female,21
722,2020-09-26,S02,Sweden,Male,64
723,2022-07-01,S02,Canada,Male,60
724,2022-08-01,S01,South Korea,Male,23
725,2020-07-29,S01,Poland,Male,65
726,2020-06-29,S02,Italy,Female,50
727,2021-07-17,S01,Canada,Male,35
728,2021-06-09,S02,Brazil,Female,73
729,2021-06-18,S02,United States,Male,59
730,2021-06-04,S03,Germany,Male,31
731,2022-12-24,S01,New Zealand,Female,22
732,2022-05-15,S02,Sweden,Male,30
733,2020-01-08,S01,Ethiopia,Male,42
734,2022-01-04,S01,United Kingdom,Female,53
735,2021-02-04,S01,Ghana,Male,32
736,2020-03-05,S01,Sweden,Male,70
737,2022-04-30,S01,Argentina,Female,47
738,2021-11-09,S01,Chile,Female,21
739,2020-12-25,S01,Uganda,Female,51
740,2021-11-09,S01,Canada,Male,73
741,2020-12-03,S01,Netherlands,Female,59
742,2022-03-02,S03,Poland,Male,30
743,2020-06-09,S01,United States,Male,69
744,2021-04-26,S03,Canada,Male,51
745,2020-01-30,S03,Germany,Male,50
746,2022-10-11,S01,Norway,Male,76
747,2020-11-27,S04,Netherlands,Male,77
748,2021-08-11,S01,Venezuela,Male,56
749,2022-05-06,S01,France,Female,35
750,2020-10-18,S01,Malaysia,Male,31
751,2021-06-01,S01,Spain,Male,77
752,2022-09-13,S02,Sweden,Male,80
753,2022-11-09,S02,United States,Female,55
754,2020-07-22,S01,Netherlands,Female,72
755,2022-06-05,S02,Denmark,Female,46
756,2020-02-16,S03,Australia,Female,61
757,2020-11-08,S01,Denmark,Male,19
758,2021-02-11,S03,Canada,Female,48
759,2021-12-05,S02,United States,Female,27
760,2021-07-14,S01,Russia,Female,67
761,2020-12-08,S02,United States,Female,59
762,2022-01-09,S02,United States,Male,78
763,2022-02-20,S02,Mexico,Female,47
764,2021-06-10,S01,Canada,Male,41
765,2020-12-17,S03,Netherlands,Male,76
766,2021-08-27,S01,Tanzania,Other,74
767,2021-06-29,S02,Peru,Male,51
768,2021-06-10,S04,Algeria,Female,39
769,2020-01-25,S04,Sweden,Female,29
770,2022-10-10,S03,Spain,Female,28
771,2020-12-21,S01,Mexico,Female,77
772,2022-09-30,S01,Peru,Male,38
773,2022-08-30,S01,Kenya,Male,62
774,2021-08-04,S01,Morocco,Female,18
775,2022-09-03,S01,Bangladesh,Male,50
776,2022-03-19,S04,Canada,Male,26
777,2021-05-25,S02,Denmark,Male,43
778,2020-05-02,S03,Italy,Male,56
779,2021-02-22,S01,Morocco,Male,54
780,2020-03-08,S01,Ethiopia,Female,34
781,2022-01-11,S01,Venezuela,Male,49
782,2022-04-22,S04,United States,Female,38
783,2020-01-08,S02,Mexico,Female,55
784,2021-09-24,S01,Venezuela,Female,35
785,2022-04-11,S01,Norway,Female,30
786,2021-12-27,S03,Spain,Female,55
787,2022-03-02,S02,Spain,Male,55
788,2020-06-22,S03,Spain,Female,58
789,2021-06-01,S02,Netherlands,Female,31
790,2020-06-23,S02,United States,Male,24
791,2022-06-11,S02,Norway,Female,59
792,2020-07-28,S02,United States,Male,72
793,2021-10-09,S01,Mexico,Female,38
794,2020-01-22,S03,Netherlands,Female,47
795,2021-09-30,S02,United States,Male,31
796,2022-07-23,S02,Italy,Male,46
797,2022-11-23,S01,Thailand,Female,75
798,2022-08-30,S02,Germany,Female,43
799,2020-10-04,S01,Peru,Male,50
800,2020-07-13,S01,Bangladesh,Male,53
801,2022-02-01,S02,Sweden,Female,22
802,2021-07-08,S01,Canada,Male,60
803,2021-12-19,S02,Denmark,Female,65
804,2021-11-04,S02,Germany,Female,39
805,2020-12-09,S02,Canada,Female,42
806,2022-12-17,S01,Spain,Female,20
807,2020-07-10,S03,Germany,Male,63
808,2021-04-21,S01,Canada,Female,64
809,2022-01-05,S02,Canada,Female,20
810,2021-02-23,S02,Norway,Male,33
811,2021-03-14,S03,Norway,Male,69
812,2020-09-13,S03,Colombia,Other,21
813,2020-09-12,S02,Colombia,Male,39
814,2020-04-02,S01,Spain,Male,29
815,2020-03-09,S01,Kenya,Male,20
816,2020-02-12,S01,Malaysia,Male,41
817,2021-01-08,S01,United Kingdom,Female,53
818,2022-05-01,S01,Algeria,Female,47
819,2022-11-09,S01,India,Female,64
820,2020-07-25,S01,Canada,Other,41
821,2020-12-24,S05,United States,Male,21
822,2020-07-20,S03,Canada,Male,47
823,2020-07-26,S01,India,Male,69
824,2021-09-11,S01,United States,Male,47
825,2021-01-14,S01,Malaysia,Male,41
826,2022-10-03,S01,Saudi Arabia,Female,63
827,2022-09-17,S02,United States,Male,58
828,2021-12-05,S01,Venezuela,Male,56
829,2022-06-04,S02,France,Female,75
830,2020-01-17,S01,South Africa,Male,65
831,2022-01-24,S01,South Korea,Other,44
832,2021-11-25,S01,Italy,Female,35
833,2020-08-22,S02,Canada,Male,68
834,2022-08-13,S03,United States,Female,71
835,2021-02-17,S01,Venezuela,Female,53
836,2020-05-09,S03,Canada,Male,47
837,2022-01-01,S03,Canada,Female,47
838,2021-05-27,S02,Canada,Female,64
839,2020-02-17,S02,Mexico,Female,27
840,2020-04-19,S03,Mexico,Female,57
841,2020-07-09,S01,Poland,Male,64
842,2022-09-04,S01,New Zealand,Female,38
843,2020-01-29,S01,Egypt,Female,45
844,2021-04-16,S01,Germany,Male,20
845,2021-01-30,S02,Italy,Male,55
846,2022-08-08,S01,Indonesia,Male,25
847,2021-05-25,S02,France,Male,61
848,2021-08-29,S01,Venezuela,Female,71
849,2022-10-08,S01,Italy,Male,34
850,2021-12-29,S01,Ghana,Male,78
851,2021-06-26,S01,United Kingdom,Male,46
852,2022-11-22,S03,Canada,Female,64
853,2020-03-16,S04,Canada,Female,30
854,2020-06-24,S01,Nigeria,Female,67
855,2021-06-24,S02,United Kingdom,Male,80
856,2022-11-14,S01,Norway,Male,67
857,2022-09-14,S02,Venezuela,Male,38
858,2020-04-18,S01,Pakistan,Female,72
859,2021-03-13,S02,Canada,Male,59
860,2020-05-01,S01,Egypt,Female,36
861,2021-10-07,S02,United Kingdom,Female,42
862,2020-01-02,S01,Colombia,Female,54
863,2020-08-16,S04,New Zealand,Male,80
864,2022-05-22,S01,New Zealand,Male,21
865,2021-07-10,S01,Pakistan,Male,62
866,2020-07-24,S01,Spain,Male,71
867,2022-06-06,S05,United States,Female,35
868,2022-11-01,S02,Chile,Male,27
869,2021-03-11,S01,United States,Female,29
870,2021-08-06,S01,Spain,Female,64
871,2020-10-18,S02,Canada,Male,40
872,2022-06-29,S02,Sweden,Male,20
873,2020-04-27,S02,Canada,Male,53
874,2021-12-31,S01,Tanzania,Female,52
875,2022-07-07,S02,Canada,Male,53
876,2022-07-16,S03,United States,Male,55
877,2022-10-18,S04,United States,Male,71
878,2020-06-21,S01,Chile,Female,33
879,2022-09-16,S01,France,Male,21
880,2022-02-13,S01,Denmark,Male,37
881,2020-11-12,S03,United States,Female,49
882,2021-09-04,S04,Japan,Other,61
883,2021-09-10,S01,Sweden,Male,35
884,2020-12-26,S01,Colombia,Female,79
885,2022-05-03,S04,United States,Male,69
886,2020-12-03,S01,Turkey,Female,37
887,2020-05-12,S01,Kenya,Male,35
888,2020-09-26,S01,Netherlands,Male,50
889,2022-10-08,S01,Brazil,Other,32
890,2022-05-01,S01,Poland,Male,23
891,2020-06-17,S02,United States,Female,30
892,2020-08-13,S01,Thailand,Male,72
893,2022-02-21,S04,Germany,Male,69
894,2020-04-07,S02,Spain,Male,74
895,2021-12-07,S01,France,Male,64
896,2022-01-28,S02,Sweden,Male,33
897,2020-04-15,S02,United States,Male,55
898,2022-12-05,S04,Norway,Male,42
899,2020-01-19,S03,France,Female,65
900,2022-01-08,S01,Canada,Female,76
901,2020-02-29,S01,Vietnam,Female,39
902,2021-07-28,S01,Colombia,Female,49
903,2020-03-13,S01,United Kingdom,Male,63
904,2022-07-23,S01,United States,Male,55
905,2021-03-30,S03,Norway,Female,70
906,2022-05-09,S02,United States,Male,46
907,2021-10-26,S01,Colombia,Female,42
908,2020-10-06,S02,United States,Male,23
909,2020-10-07,S01,Peru,Female,69
910,2020-05-28,S02,Italy,Female,79
911,2021-05-17,S01,Philippines,Female,45
912,2020-08-15,S05,United Kingdom,Male,62
913,2022-10-19,S03,Canada,Male,48
914,2021-11-13,S05,Norway,Male,42
915,2022-05-01,S01,Brazil,Female,62
916,2022-10-18,S03,Norway,Male,20
917,2021-07-01,S01,Egypt,Male,57
918,2022-09-18,S01,Venezuela,Female,42
919,2020-04-08,S04,United States,Male,70
920,2021-02-21,S03,United States,Female,19
921,2022-07-30,S02,France,Female,38
922,2020-03-15,S03,Denmark,Male,37
923,2021-12-18,S04,Netherlands,Female,70
924,2021-12-16,S02,Colombia,Other,23
925,2020-12-11,S03,Norway,Male,62
926,2021-07-26,S02,Denmark,Male,42
927,2021-09-06,S02,United Kingdom,Female,62
928,2021-02-09,S04,Italy,Female,57
929,2022-10-16,S04,Italy,Male,71
930,2020-09-11,S01,Indonesia,Female,78
931,2021-06-26,S02,Canada,Female,26
932,2021-08-27,S02,United Kingdom,Female,68
933,2022-04-08,S01,Brazil,Female,75
934,2022-08-25,S01,Venezuela,Female,31
935,2022-06-15,S02,Tanzania,Female,56
936,2021-02-25,S02,Norway,Female,31
937,2020-03-13,S03,Italy,Male,51
938,2020-04-17,S01,Spain,Male,31
939,2021-04-13,S02,Chile,Female,53
940,2022-12-10,S02,Germany,Male,39
941,2022-03-21,S02,United States,Male,21
942,2021-03-14,S01,Pakistan,Female,63
943,2021-08-08,S01,Netherlands,Female,67
944,2020-05-25,S02,Bangladesh,Male,44
945,2021-12-05,S01,Norway,Female,35
946,2020-05-25,S01,Nigeria,Male,65
947,2021-08-30,S02,Brazil,Female,72
948,2021-05-19,S01,Indonesia,Male,80
949,2021-04-30,S01,Russia,Female,49
950,2020-09-23,S01,Peru,Female,50
951,2020-12-10,S01,Italy,Male,49
952,2022-08-25,S01,Poland,Other,79
953,2020-03-06,S01,Tanzania,Male,64
954,2020-11-21,S01,Ethiopia,Male,41
955,2021-12-12,S03,Colombia,Female,44
956,2022-08-18,S01,Italy,Female,55
957,2022-05-24,S01,Algeria,Male,70
958,2022-09-11,S01,Spain,Male,28
959,2020-09-23,S02,Poland,Female,42
960,2020-05-22,S01,Colombia,Other,66
961,2020-11-06,S03,Norway,Female,54
962,2022-12-07,S03,Norway,Female,22
963,2020-09-09,S03,Sweden,Female,43
964,2020-11-17,S01,Brazil,Male,24
965,2022-06-16,S02,Canada,Female,59
966,2022-12-28,S03,Spain,Female,63
967,2020-08-06,S03,Argentina,Female,45
968,2022-02-02,S01,United States,Female,44
969,2020-01-27,S02,Germany,Male,65
970,2020-12-05,S01,Brazil,Female,78
971,2022-07-30,S02,Canada,Female,77
972,2020-05-01,S01,United States,Male,39
973,2020-09-24,S04,Australia,Male,60
974,2020-08-17,S02,France,Female,31
975,2020-03-09,S01,Philippines,Female,25
976,2020-07-09,S01,Denmark,Male,77
977,2022-02-23,S01,New Zealand,Female,65
978,2022-09-23,S01,Germany,Male,32
979,2021-08-07,S02,Colombia,Female,63
980,2021-07-09,S01,Brazil,Female,28
981,2021-10-28,S02,Canada,Female,33
982,2021-10-13,S02,Canada,Male,29
983,2021-10-28,S01,Norway,Male,78
984,2021-01-17,S01,Peru,Male,51
985,2020-05-21,S01,Venezuela,Female,78
986,2022-03-02,S01,Poland,Female,44
987,2022-11-02,S04,Norway,Male,22
988,2020-10-15,S01,Italy,Male,64
989,2020-01-20,S01,Venezuela,Male,40
990,2021-07-28,S01,Chile,Male,47
991,2022-08-28,S02,Italy,Male,43
992,2020-10-08,S01,Venezuela,Male,24
993,2020-05-07,S02,United States,Male,28
994,2022-11-28,S02,United States,Male,74
995,2022-05-11,S03,Denmark,Male,61
996,2022-07-30,S01,Italy,Female,26
997,2020-09-17,S02,Poland,Female,76
998,2022-12-22,S01,United States,Male,43
999,2022-06-15,S01,Uganda,Female,50
1000,2021-12-25,S03,Netherlands,Female,76
1001,2022-06-30,S01,Ghana,Male,73
1002,2021-04-13,S01,Colombia,Male,72
1003,2021-08-01,S02,Brazil,Male,53
1004,2021-02-17,S01,Chile,Male,24
1005,2022-10-17,S02,Germany,Female,31
1006,2022-03-23,S02,Venezuela,Female,34
1007,2020-04-14,S01,Chile,Female,70
1008,2021-06-24,S01,Venezuela,Female,28
1009,2022-01-03,S02,France,Female,27
1010,2021-07-17,S01,Ghana,Male,68
1011,2022-02-23,S02,United States,Male,31
1012,2020-05-29,S01,Canada,Male,42
1013,2022-01-06,S01,Algeria,Male,50
1014,2021-05-14,S03,Sweden,Male,23
1015,2022-04-26,S01,Ethiopia,Male,43
1016,2020-02-19,S02,Italy,Female,51
1017,2020-05-17,S03,Poland,Male,64
1018,2022-09-22,S02,United States,Male,32
1019,2020-06-17,S03,France,Female,71
1020,2022-03-12,S01,Nigeria,Male,75
1021,2022-08-19,S01,Russia,Male,52
1022,2021-12-27,S02,France,Female,66
1023,2020-06-24,S02,United States,Female,29
1024,2022-06-09,S03,Canada,Female,60
1025,2020-03-06,S01,Spain,Female,66
1026,2021-09-16,S01,Canada,Female,50
1027,2021-02-03,S04,United States,Male,41
1028,2021-12-20,S03,United States,Male,48
1029,2020-12-06,S01,Argentina,Male,46
1030,2020-05-20,S01,France,Female,74
1031,2020-10-11,S01,Russia,Male,63
1032,2020-08-29,S01,Nigeria,Male,49
1033,2020-09-10,S01,Venezuela,Female,32
1034,2022-10-13,S02,Poland,Female,55
1035,2022-07-13,S02,Spain,Male,46
1036,2020-03-23,S01,Thailand,Female,18
1037,2021-05-28,S02,Canada,Male,51
1038,2022-10-07,S02,Italy,Female,75
1039,2020-03-12,S03,Norway,Male,19
1040,2022-11-05,S01,Canada,Male,50
1041,2020-06-01,S02,Germany,Female,78
1042,2021-07-06,S01,Algeria,Male,44
1043,2021-04-25,S01,Tanzania,Female,59
1044,2020-11-12,S02,Indonesia,Male,77
1045,2021-04-29,S03,Sweden,Male,60
1046,2021-12-29,S01,Canada,Male,55
1047,2021-06-12,S02,Colombia,Male,23
1048,2021-01-18,S02,Poland,Male,75
1049,2022-07-09,S02,Netherlands,Male,18
1050,2020-11-09,S01,Saudi Arabia,Male,32
1051,2020-05-01,S02,Spain,Female,39
1052,2020-04-21,S02,Canada,Female,62
1053,2020-06-20,S01,Norway,Male,68
1054,2022-12-02,S01,Canada,Male,29
1055,2022-07-07,S02,France,Male,36
1056,2022-09-05,S04,United States,Female,72
1057,2022-04-14,S03,Australia,Female,53
1058,2022-03-17,S01,Canada,Female,62
1059,2022-09-02,S01,Canada,Male,67
1060,2021-09-16,S02,Netherlands,Male,42
1061,2020-12-14,S03,Canada,Male,72
1062,2022-01-24,S03,United States,Female,64
1063,2021-08-31,S03,United States,Male,21
1064,2021-11-23,S03,Canada,Female,53
1065,2022-05-22,S02,Malaysia,Male,72
1066,2020-04-09,S01,Morocco,Female,36
1067,2021-10-04,S01,India,Male,69
1068,2022-08-06,S03,Germany,Female,56
1069,2020-12-22,S02,Canada,Female,29
1070,2021-04-16,S02,Netherlands,Male,64
1071,2022-08-13,S01,Spain,Female,55
1072,2021-04-22,S02,Egypt,Male,59
1073,2020-02-06,S02,Netherlands,Male,28
1074,2020-08-07,S01,Colombia,Male,19
1075,2021-06-05,S02,Canada,Female,18
1076,2021-05-11,S05,United Kingdom,Female,25
1077,2021-04-07,S04,Sweden,Female,49
1078,2021-12-22,S01,Argentina,Male,66
1079,2022-09-24,S02,Japan,Male,30
1080,2022-11-11,S01,France,Female,39
1081,2020-12-25,S01,United States,Male,45
1082,2020-05-23,S02,Germany,Male,42
1083,2021-12-06,S01,Canada,Male,31
1084,2022-09-04,S02,Sweden,Female,21
1085,2021-03-02,S01,Peru,Female,36
1086,2022-04-10,S02,Chile,Male,76
1087,2022-10-22,S01,Sweden,Female,45
1088,2021-05-19,S02,United Kingdom,Female,41
1089,2020-08-03,S01,Thailand,Male,59
1090,2020-06-16,S01,Poland,Female,23
1091,2021-07-25,S01,Brazil,Female,38
1092,2020-12-04,S01,Ethiopia,Female,75
1093,2021-11-01,S01,Canada,Male,50
1094,2021-11-15,S01,France,Male,46
1095,2022-08-03,S02,France,Male,60
1096,2022-02-18,S01,Uganda,Male,66
1097,2022-11-02,S02,Poland,Male,59
1098,2020-01-22,S01,Ghana,Male,61
1099,2020-10-13,S01,United States,Male,68
1100,2020-10-25,S03,Sweden,Female,76
1101,2021-08-06,S01,Brazil,Female,62
1102,2020-03-21,S01,Netherlands,Female,39
1103,2021-10-26,S02,Tanzania,Male,52
1104,2022-03-17,S01,France,Female,66
1105,2022-10-03,S01,United States,Male,61
1106,2022-09-22,S03,Italy,Male,62
1107,2022-07-27,S01,United Kingdom,Female,24
1108,2020-11-20,S02,United States,Female,34
1109,2021-10-11,S03,Netherlands,Female,28
1110,2021-04-19,S02,Canada,Male,29
1111,2021-03-23,S01,Canada,Male,79
1112,2022-07-18,S01,Peru,Female,72
1113,2022-07-17,S01,Indonesia,Male,63
1114,2020-09-11,S01,Canada,Male,49
1115,2020-07-14,S01,Sweden,Female,27
1116,2021-05-18,S01,Nigeria,Female,75
1117,2021-08-11,S02,Chile,Female,48
1118,2022-01-27,S01,Ethiopia,Female,37
1119,2020-02-10,S01,United States,Female,39
1120,2021-04-03,S01,Canada,Female,19
1121,2020-07-04,S02,United States,Female,36
1122,2022-11-21,S01,Denmark,Female,24
1123,2022-10-29,S03,Netherlands,Female,62
1124,2021-12-31,S02,Spain,Male,31
1125,2021-08-31,S01,Canada,Male,59
1126,2020-07-12,S01,Chile,Female,38
1127,2022-12-11,S01,Canada,Male,66
1128,2020-01-24,S01,France,Female,70
1129,2022-08-03,S01,Venezuela,Female,36
1130,2021-07-20,S03,Chile,Male,39
1131,2020-03-18,S03,Poland,Female,31
1132,2020-03-05,S03,Poland,Female,30
1133,2020-12-02,S03,Germany,Male,18
1134,2022-02-01,S02,United States,Female,57
1135,2020-09-02,S01,Spain,Female,49
1136,2022-05-11,S01,Spain,Female,49
1137,2021-09-04,S02,Norway,Female,52
1138,2022-02-25,S01,Algeria,Male,56
1139,2022-08-26,S01,Argentina,Female,66
1140,2020-07-20,S01,Netherlands,Female,63
1141,2022-06-21,S02,Norway,Female,51
1142,2020-06-07,S01,United Kingdom,Male,28
1143,2020-01-14,S01,United Kingdom,Female,69
1144,2022-06-18,S02,United States,Male,50
1145,2021-01-26,S01,Italy,Male,54
1146,2022-12-05,S01,Peru,Male,80
1147,2021-01-09,S01,Italy,Male,28
1148,2020-05-02,S01,Nigeria,Female,70
1149,2022-02-09,S01,Algeria,Other,50
1150,2021-01-31,S01,Netherlands,Male,50
1151,2021-01-11,S02,Spain,Female,31
1152,2021-10-05,S01,Canada,Male,27
1153,2020-12-27,S02,Sweden,Female,78
1154,2021-09-01,S01,Egypt,Female,48
1155,2022-02-22,S04,Italy,Female,79
1156,2021-03-21,S02,Canada,Male,58
1157,2021-10-08,S02,Peru,Male,73
1158,2021-05-22,S01,Kenya,Male,52
1159,2020-08-12,S01,France,Female,25
1160,2022-07-24,S03,Sweden,Male,80
1161,2021-10-14,S01,Italy,Female,32
1162,2022-11-12,S01,Chile,Male,62
1163,2022-12-17,S02,United Kingdom,Female,49
1164,2020-09-04,S02,Canada,Female,61
1165,2022-09-28,S01,Canada,Male,72
1166,2021-12-01,S03,Sweden,Female,33
1167,2021-03-01,S02,Australia,Male,75
1168,2021-05-29,S01,Spain,Female,22
1169,2021-10-01,S01,United Kingdom,Male,68
1170,2021-07-30,S03,Germany,Female,28
1171,2020-03-17,S01,France,Female,75
1172,2020-02-18,S01,Colombia,Male,52
1173,2022-02-27,S02,Poland,Male,26
1174,2022-03-31,S02,Thailand,Female,58
1175,2021-01-09,S01,Germany,Male,25
1176,2022-05-28,S01,Algeria,Female,19
1177,2022-07-16,S01,Brazil,Female,61
1178,2021-10-16,S04,Canada,Male,40
1179,2021-03-02,S01,Argentina,Male,34
1180,2020-07-23,S01,Mexico,Male,30
1181,2021-07-03,S01,Denmark,Male,45
1182,2021-04-23,S02,Brazil,Male,24
1183,2020-03-24,S02,Argentina,Male,38
1184,2021-09-21,S01,Bangladesh,Male,67
1185,2022-04-13,S01,Chile,Male,47
1186,2021-11-05,S01,United States,Male,33
1187,2021-02-07,S01,India,Male,40
1188,2020-02-01,S01,Canada,Male,42
1189,2020-02-18,S01,Peru,Male,69
1190,2021-03-31,S01,Philippines,Female,30
1191,2022-04-17,S01,Germany,Male,33
1192,2021-11-25,S01,United States,Male,68
1193,2022-05-03,S01,Canada,Male,77
1194,2022-06-11,S03,Canada,Male,51
1195,2020-10-24,S01,United States,Male,54
1196,2021-05-30,S01,Denmark,Male,68
1197,2021-11-17,S01,United States,Male,64
1198,2021-01-04,S04,Norway,Male,57
1199,2022-05-24,S01,France,Female,77
1200,2021-09-02,S02,Canada,Female,48
1201,2020-11-09,S01,Brazil,Female,46
1202,2022-03-18,S04,Canada,Female,53
1203,2020-06-23,S03,Germany,Male,64
1204,2021-04-11,S01,United Kingdom,Male,50
1205,2020-11-28,S01,Kenya,Female,77
1206,2022-05-04,S01,Sweden,Female,40
1207,2022-03-05,S03,Sweden,Male,56
1208,2022-04-13,S04,Netherlands,Female,22
1209,2022-08-08,S01,United Kingdom,Male,76
1210,2020-03-15,S02,Sweden,Male,51
1211,2020-07-14,S01,Chile,Male,42
1212,2022-10-15,S02,United States,Male,28
1213,2022-04-23,S03,United States,Female,22
1214,2020-06-15,S03,Netherlands,Female,79
1215,2020-03-08,S02,Netherlands,Male,66
1216,2020-12-02,S01,Sweden,Male,24
1217,2020-08-23,S01,Nigeria,Male,31
1218,2020-12-22,S01,Brazil,Female,29
1219,2021-04-13,S02,Malaysia,Male,77
1220,2022-01-03,S01,Italy,Male,52
1221,2022-10-18,S02,Netherlands,Male,42
1222,2022-12-09,S02,United States,Male,40
1223,2021-03-16,S03,Brazil,Female,53
1224,2022-01-28,S01,Vietnam,Male,24
